input1,input2,input3,input4,input5,input6,output1,output2,output3,output4,output5,output6,output7,output8,output9
-0.41887902,-1.256637061,0.41887902,1.256637061,0.41887902,1.256637061,-0.397654386,0.595311097,0.698194592,-0.159088002,0.70468601,-0.691454,-0.9036382,-0.386034098,-0.18551463
-0.41887902,-1.256637061,0.41887902,1.256637061,1.256637061,-2.094395102,-0.309519816,0.839728615,-0.446153938,-0.136279128,0.425177513,0.894791641,0.941076768,0.337757214,-0.017163383
-0.41887902,-1.256637061,0.41887902,1.256637061,1.256637061,-1.256637061,0.124447808,0.839728615,-0.528553305,-0.756148314,0.425177513,0.497457345,0.642458147,0.337757214,0.687871786
-0.41887902,-1.256637061,0.41887902,1.256637061,1.256637061,-0.41887902,0.476063491,0.839728615,-0.261188449,-0.875644831,0.425177513,-0.229063771,-0.081299948,0.337757214,0.937715513
-0.41887902,-1.256637061,0.41887902,1.256637061,1.256637061,0.41887902,0.512649497,0.839728615,0.179014935,-0.415693201,0.425177513,-0.804004506,-0.751258715,0.337757214,0.567036514
-0.41887902,-1.256637061,0.41887902,1.256637061,1.256637061,1.256637061,0.209995446,0.839728615,0.500757193,0.319338745,0.425177513,-0.846904273,-0.92408045,0.337757214,-0.17887254
-0.41887902,-1.256637061,1.256637061,-2.094395102,-2.094395102,-2.094395102,0.659026977,0.50903696,0.553682956,0.75,-0.5,-0.433012702,0.056422008,0.700629269,-0.711291209
-0.41887902,-1.256637061,1.256637061,-2.094395102,-2.094395102,-1.256637061,0.029508497,0.50903696,0.8602387,0.823639104,-0.5,0.267616567,0.566346074,0.700629269,-0.434016994
-0.41887902,-1.256637061,1.256637061,-2.094395102,-2.094395102,-0.41887902,-0.6195369,0.50903696,0.59754113,0.352244266,-0.5,0.791153574,0.701496976,0.700629269,0.1304631
-0.41887902,-1.256637061,1.256637061,-2.094395102,-2.094395102,0.41887902,-0.858610701,0.50903696,-0.060572583,-0.352244266,-0.5,0.791153574,0.372440119,0.700629269,0.608610701
-0.41887902,-1.256637061,1.256637061,-2.094395102,-2.094395102,1.256637061,-0.529508497,0.50903696,-0.678603068,-0.823639104,-0.5,0.267616567,-0.20307481,0.700629269,0.684016994
-0.41887902,-1.256637061,1.256637061,-2.094395102,-1.256637061,-2.094395102,0.247207426,0.559016994,0.791447085,0.823639104,0.309016994,-0.475528258,-0.510398977,0.769420884,-0.38403696
-0.41887902,-1.256637061,1.256637061,-2.094395102,-1.256637061,-1.256637061,-0.422745751,0.559016994,0.713292387,0.904508497,0.309016994,0.293892626,-0.056128497,0.769420884,-0.636271243
-0.41887902,-1.256637061,1.256637061,-2.094395102,-1.256637061,-0.41887902,-0.812951668,0.559016994,0.16312445,0.386829535,0.309016994,0.86883336,0.435284387,0.769420884,-0.467460165
-0.41887902,-1.256637061,1.256637061,-2.094395102,-1.256637061,0.41887902,-0.665195933,0.559016994,-0.494989263,-0.386829535,0.309016994,0.86883336,0.638652708,0.769420884,0.010687436
-0.41887902,-1.256637061,1.256637061,-2.094395102,-1.256637061,1.256637061,-0.077254249,0.559016994,-0.825549381,-0.904508497,0.309016994,0.293892626,0.419399761,0.769420884,0.481762746
-0.41887902,-1.256637061,1.256637061,-2.094395102,-0.41887902,-2.094395102,-0.060519906,0.2390738,0.969113543,0.352244266,0.913545458,-0.203368322,-0.933949313,0.329056856,-0.13950006
-0.41887902,-1.256637061,1.256637061,-2.094395102,-0.41887902,-1.256637061,-0.760687436,0.2390738,0.603488478,0.386829535,0.913545458,0.125688535,-0.521265322,0.329056856,-0.787403359
-0.41887902,-1.256637061,1.256637061,-2.094395102,-0.41887902,-0.41887902,-0.957478585,0.2390738,-0.161488321,0.165434697,0.913545458,0.371572413,0.236360151,0.329056856,-0.914251314
-0.41887902,-1.256637061,1.256637061,-2.094395102,-0.41887902,0.41887902,-0.520669016,0.2390738,-0.819602034,-0.165434697,0.913545458,0.371572413,0.837576944,0.329056856,-0.436103713
-0.41887902,-1.256637061,1.256637061,-2.094395102,-0.41887902,1.256637061,0.260687436,0.2390738,-0.935353291,-0.386829535,0.913545458,0.125688535,0.884536586,0.329056856,0.33063063
-0.41887902,-1.256637061,1.256637061,-2.094395102,0.41887902,-2.094395102,-0.060519906,-0.2390738,0.969113543,-0.352244266,0.913545458,0.203368322,-0.933949313,-0.329056856,-0.13950006
-0.41887902,-1.256637061,1.256637061,-2.094395102,0.41887902,-1.256637061,-0.760687436,-0.2390738,0.603488478,-0.386829535,0.913545458,-0.125688535,-0.521265322,-0.329056856,-0.787403359
-0.41887902,-1.256637061,1.256637061,-2.094395102,0.41887902,-0.41887902,-0.957478585,-0.2390738,-0.161488321,-0.165434697,0.913545458,-0.371572413,0.236360151,-0.329056856,-0.914251314
-0.41887902,-1.256637061,1.256637061,-2.094395102,0.41887902,0.41887902,-0.520669016,-0.2390738,-0.819602034,0.165434697,0.913545458,-0.371572413,0.837576944,-0.329056856,-0.436103713
-0.41887902,-1.256637061,1.256637061,-2.094395102,0.41887902,1.256637061,0.260687436,-0.2390738,-0.935353291,0.386829535,0.913545458,-0.125688535,0.884536586,-0.329056856,0.33063063
-0.41887902,-1.256637061,1.256637061,-2.094395102,1.256637061,-2.094395102,0.247207426,-0.559016994,0.791447085,-0.823639104,0.309016994,0.475528258,-0.510398977,-0.769420884,-0.38403696
-0.41887902,-1.256637061,1.256637061,-2.094395102,1.256637061,-1.256637061,-0.422745751,-0.559016994,0.713292387,-0.904508497,0.309016994,-0.293892626,-0.056128497,-0.769420884,-0.636271243
-0.41887902,-1.256637061,1.256637061,-2.094395102,1.256637061,-0.41887902,-0.812951668,-0.559016994,0.16312445,-0.386829535,0.309016994,-0.86883336,0.435284387,-0.769420884,-0.467460165
-0.41887902,-1.256637061,1.256637061,-2.094395102,1.256637061,0.41887902,-0.665195933,-0.559016994,-0.494989263,0.386829535,0.309016994,-0.86883336,0.638652708,-0.769420884,0.010687436
-0.41887902,-1.256637061,1.256637061,-2.094395102,1.256637061,1.256637061,-0.077254249,-0.559016994,-0.825549381,0.904508497,0.309016994,-0.293892626,0.419399761,-0.769420884,0.481762746
-0.41887902,-1.256637061,1.256637061,-1.256637061,-2.094395102,-2.094395102,0.482904845,0.861281226,-0.158106169,0.75,-0.5,-0.433012702,-0.451998795,0.090524305,-0.887413342
-0.41887902,-1.256637061,1.256637061,-1.256637061,-2.094395102,-1.256637061,0.440622193,0.861281226,0.25307456,0.823639104,-0.5,0.267616567,0.357030405,0.090524305,-0.929695993
-0.41887902,-1.256637061,1.256637061,-1.256637061,-2.094395102,-0.41887902,0.106762746,0.861281226,0.496786036,0.352244266,-0.5,0.791153574,0.929798738,0.090524305,-0.356762746
-0.41887902,-1.256637061,1.256637061,-1.256637061,-2.094395102,0.41887902,-0.297745751,0.861281226,0.411754924,-0.352244266,-0.5,0.791153574,0.887283182,0.090524305,0.452254249
-0.41887902,-1.256637061,1.256637061,-1.256637061,-2.094395102,1.256637061,-0.505224336,0.861281226,0.054249607,-0.823639104,-0.5,0.267616567,0.257617929,0.090524305,0.961997065
-0.41887902,-1.256637061,1.256637061,-1.256637061,-1.256637061,-2.094395102,-0.213886304,0.945846529,0.244186388,0.823639104,0.309016994,-0.475528258,-0.525234496,0.099412476,-0.84513069
-0.41887902,-1.256637061,1.256637061,-1.256637061,-1.256637061,-1.256637061,-0.324583723,0.945846529,0.004444086,0.904508497,0.309016994,0.293892626,0.276604022,0.099412476,-0.955828109
-0.41887902,-1.256637061,1.256637061,-1.256637061,-1.256637061,-0.41887902,-0.220491503,0.945846529,-0.23823904,0.386829535,0.309016994,0.86883336,0.895402931,0.099412476,-0.434016994
-0.41887902,-1.256637061,1.256637061,-1.256637061,-1.256637061,0.41887902,0.029508497,0.945846529,-0.323270153,-0.386829535,0.309016994,0.86883336,0.921678989,0.099412476,0.375
-0.41887902,-1.256637061,1.256637061,-1.256637061,-1.256637061,1.256637061,0.25998158,0.945846529,-0.194380866,-0.904508497,0.309016994,0.293892626,0.338044312,0.099412476,0.935864949
-0.41887902,-1.256637061,1.256637061,-1.256637061,-0.41887902,-2.094395102,-0.73455532,0.404508497,0.544794785,0.352244266,0.913545458,-0.203368322,-0.579959015,0.042515556,-0.813535475
-0.41887902,-1.256637061,1.256637061,-1.256637061,-0.41887902,-1.256637061,-0.896374872,0.404508497,-0.181342121,0.386829535,0.913545458,0.125688535,0.216506351,0.042515556,-0.975355026
-0.41887902,-1.256637061,1.256637061,-1.256637061,-0.41887902,-0.41887902,-0.465028403,0.404508497,-0.787477911,0.165434697,0.913545458,0.371572413,0.869701067,0.042515556,-0.491744326
-0.41887902,-1.256637061,1.256637061,-1.256637061,-0.41887902,0.41887902,0.274045397,0.404508497,-0.872509023,-0.165434697,0.913545458,0.371572413,0.947380853,0.042515556,0.317272669
-0.41887902,-1.256637061,1.256637061,-1.256637061,-0.41887902,1.256637061,0.831772729,0.404508497,-0.380167073,-0.386829535,0.913545458,0.125688535,0.398141983,0.042515556,0.916338032
-0.41887902,-1.256637061,1.256637061,-1.256637061,0.41887902,-2.094395102,-0.73455532,-0.404508497,0.544794785,-0.352244266,0.913545458,0.203368322,-0.579959015,-0.042515556,-0.813535475
-0.41887902,-1.256637061,1.256637061,-1.256637061,0.41887902,-1.256637061,-0.896374872,-0.404508497,-0.181342121,-0.386829535,0.913545458,-0.125688535,0.216506351,-0.042515556,-0.975355026
-0.41887902,-1.256637061,1.256637061,-1.256637061,0.41887902,-0.41887902,-0.465028403,-0.404508497,-0.787477911,-0.165434697,0.913545458,-0.371572413,0.869701067,-0.042515556,-0.491744326
-0.41887902,-1.256637061,1.256637061,-1.256637061,0.41887902,0.41887902,0.274045397,-0.404508497,-0.872509023,0.165434697,0.913545458,-0.371572413,0.947380853,-0.042515556,0.317272669
-0.41887902,-1.256637061,1.256637061,-1.256637061,0.41887902,1.256637061,0.831772729,-0.404508497,-0.380167073,0.386829535,0.913545458,-0.125688535,0.398141983,-0.042515556,0.916338032
-0.41887902,-1.256637061,1.256637061,-1.256637061,1.256637061,-2.094395102,-0.213886304,-0.945846529,0.244186388,-0.823639104,0.309016994,0.475528258,-0.525234496,-0.099412476,-0.84513069
-0.41887902,-1.256637061,1.256637061,-1.256637061,1.256637061,-1.256637061,-0.324583723,-0.945846529,0.004444086,-0.904508497,0.309016994,-0.293892626,0.276604022,-0.099412476,-0.955828109
-0.41887902,-1.256637061,1.256637061,-1.256637061,1.256637061,-0.41887902,-0.220491503,-0.945846529,-0.23823904,-0.386829535,0.309016994,-0.86883336,0.895402931,-0.099412476,-0.434016994
-0.41887902,-1.256637061,1.256637061,-1.256637061,1.256637061,0.41887902,0.029508497,-0.945846529,-0.323270153,0.386829535,0.309016994,-0.86883336,0.921678989,-0.099412476,0.375
-0.41887902,-1.256637061,1.256637061,-1.256637061,1.256637061,1.256637061,0.25998158,-0.945846529,-0.194380866,0.904508497,0.309016994,-0.293892626,0.338044312,-0.099412476,0.935864949
-0.41887902,-1.256637061,1.256637061,-0.41887902,-2.094395102,-2.094395102,-0.012774154,0.643582298,-0.76527031,0.75,-0.5,-0.433012702,-0.661314465,-0.579484104,-0.476299646
-0.41887902,-1.256637061,1.256637061,-0.41887902,-2.094395102,-1.256637061,0.560159093,0.643582298,-0.521558833,0.823639104,-0.5,0.267616567,-0.088546131,-0.579484104,-0.810159093
-0.41887902,-1.256637061,1.256637061,-0.41887902,-2.094395102,-0.41887902,0.762413342,0.643582298,0.067288353,0.352244266,-0.5,0.791153574,0.542816611,-0.579484104,-0.607904845
-0.41887902,-1.256637061,1.256637061,-0.41887902,-2.094395102,0.41887902,0.46014911,0.643582298,0.611608226,-0.352244266,-0.5,0.791153574,0.814976548,-0.579484104,-0.003376381
-0.41887902,-1.256637061,1.256637061,-0.41887902,-2.094395102,1.256637061,-0.146613636,0.643582298,0.751203214,-0.823639104,-0.5,0.267616567,0.547834892,-0.579484104,0.603386364
-0.41887902,-1.256637061,1.256637061,-0.41887902,-1.256637061,-2.094395102,-0.53344317,0.706772729,-0.464661913,0.823639104,0.309016994,-0.475528258,-0.192501977,-0.636381023,-0.746968662
-0.41887902,-1.256637061,1.256637061,-0.41887902,-1.256637061,-1.256637061,-0.011632056,0.706772729,-0.70734504,0.904508497,0.309016994,0.293892626,0.426296931,-0.636381023,-0.642876442
-0.41887902,-1.256637061,1.256637061,-0.41887902,-1.256637061,-0.41887902,0.517876442,0.706772729,-0.481950517,0.386829535,0.309016994,0.86883336,0.762998625,-0.636381023,-0.113367944
-0.41887902,-1.256637061,1.256637061,-0.41887902,-1.256637061,0.41887902,0.70468601,0.706772729,0.062369356,-0.386829535,0.309016994,0.86883336,0.594794534,-0.636381023,0.491160519
-0.41887902,-1.256637061,1.256637061,-0.41887902,-1.256637061,1.256637061,0.425177513,0.706772729,0.565417007,-0.904508497,0.309016994,0.293892626,0.032991829,-0.636381023,0.770669016
-0.41887902,-1.256637061,1.256637061,-0.41887902,-0.41887902,-2.094395102,-0.922506988,0.302264232,-0.240035814,0.352244266,0.913545458,-0.203368322,0.157812658,-0.272159937,-0.949222911
-0.41887902,-1.256637061,1.256637061,-0.41887902,-0.41887902,-1.256637061,-0.438896287,0.302264232,-0.846171604,0.386829535,0.913545458,0.125688535,0.811007374,-0.272159937,-0.517876442
-0.41887902,-1.256637061,1.256637061,-0.41887902,-0.41887902,-0.41887902,0.33514911,0.302264232,-0.892362823,0.165434697,0.913545458,0.371572413,0.927527054,-0.272159937,0.256168956
-0.41887902,-1.256637061,1.256637061,-0.41887902,-0.41887902,0.41887902,0.887413342,0.302264232,-0.34804295,-0.165434697,0.913545458,0.371572413,0.430266106,-0.272159937,0.860697419
-0.41887902,-1.256637061,1.256637061,-0.41887902,-0.41887902,1.256637061,0.852441745,0.302264232,0.426590443,-0.386829535,0.913545458,0.125688535,-0.351718613,-0.272159937,0.895669016
-0.41887902,-1.256637061,1.256637061,-0.41887902,0.41887902,-2.094395102,-0.922506988,-0.302264232,-0.240035814,-0.352244266,0.913545458,0.203368322,0.157812658,0.272159937,-0.949222911
-0.41887902,-1.256637061,1.256637061,-0.41887902,0.41887902,-1.256637061,-0.438896287,-0.302264232,-0.846171604,-0.386829535,0.913545458,-0.125688535,0.811007374,0.272159937,-0.517876442
-0.41887902,-1.256637061,1.256637061,-0.41887902,0.41887902,-0.41887902,0.33514911,-0.302264232,-0.892362823,-0.165434697,0.913545458,-0.371572413,0.927527054,0.272159937,0.256168956
-0.41887902,-1.256637061,1.256637061,-0.41887902,0.41887902,0.41887902,0.887413342,-0.302264232,-0.34804295,0.165434697,0.913545458,-0.371572413,0.430266106,0.272159937,0.860697419
-0.41887902,-1.256637061,1.256637061,-0.41887902,0.41887902,1.256637061,0.852441745,-0.302264232,0.426590443,0.386829535,0.913545458,-0.125688535,-0.351718613,0.272159937,0.895669016
-0.41887902,-1.256637061,1.256637061,-0.41887902,1.256637061,-2.094395102,-0.53344317,-0.706772729,-0.464661913,-0.823639104,0.309016994,0.475528258,-0.192501977,0.636381023,-0.746968662
-0.41887902,-1.256637061,1.256637061,-0.41887902,1.256637061,-1.256637061,-0.011632056,-0.706772729,-0.70734504,-0.904508497,0.309016994,-0.293892626,0.426296931,0.636381023,-0.642876442
-0.41887902,-1.256637061,1.256637061,-0.41887902,1.256637061,-0.41887902,0.517876442,-0.706772729,-0.481950517,-0.386829535,0.309016994,-0.86883336,0.762998625,0.636381023,-0.113367944
-0.41887902,-1.256637061,1.256637061,-0.41887902,1.256637061,0.41887902,0.70468601,-0.706772729,0.062369356,0.386829535,0.309016994,-0.86883336,0.594794534,0.636381023,0.491160519
-0.41887902,-1.256637061,1.256637061,-0.41887902,1.256637061,1.256637061,0.425177513,-0.706772729,0.565417007,0.904508497,0.309016994,-0.293892626,0.032991829,0.636381023,0.770669016
-0.41887902,-1.256637061,1.256637061,0.41887902,-2.094395102,-2.094395102,-0.5,-4.11E-17,-0.866025404,0.75,-0.5,-0.433012702,-0.433012702,-0.866025404,0.25
-0.41887902,-1.256637061,1.256637061,0.41887902,-2.094395102,-1.256637061,0.309016994,-4.11E-17,-0.951056516,0.823639104,-0.5,0.267616567,-0.475528258,-0.866025404,-0.154508497
-0.41887902,-1.256637061,1.256637061,0.41887902,-2.094395102,-0.41887902,0.913545458,-4.11E-17,-0.406736643,0.352244266,-0.5,0.791153574,-0.203368322,-0.866025404,-0.456772729
-0.41887902,-1.256637061,1.256637061,0.41887902,-2.094395102,0.41887902,0.913545458,-4.11E-17,0.406736643,-0.352244266,-0.5,0.791153574,0.203368322,-0.866025404,-0.456772729
-0.41887902,-1.256637061,1.256637061,0.41887902,-2.094395102,1.256637061,0.309016994,-4.11E-17,0.951056516,-0.823639104,-0.5,0.267616567,0.475528258,-0.866025404,-0.154508497
-0.41887902,-1.256637061,1.256637061,0.41887902,-1.256637061,-2.094395102,-0.5,-5.71E-17,-0.866025404,0.823639104,0.309016994,-0.475528258,0.267616567,-0.951056516,-0.154508497
-0.41887902,-1.256637061,1.256637061,0.41887902,-1.256637061,-1.256637061,0.309016994,-5.71E-17,-0.951056516,0.904508497,0.309016994,0.293892626,0.293892626,-0.951056516,0.095491503
-0.41887902,-1.256637061,1.256637061,0.41887902,-1.256637061,-0.41887902,0.913545458,-5.71E-17,-0.406736643,0.386829535,0.309016994,0.86883336,0.125688535,-0.951056516,0.282301072
-0.41887902,-1.256637061,1.256637061,0.41887902,-1.256637061,0.41887902,0.913545458,-5.71E-17,0.406736643,-0.386829535,0.309016994,0.86883336,-0.125688535,-0.951056516,0.282301072
-0.41887902,-1.256637061,1.256637061,0.41887902,-1.256637061,1.256637061,0.309016994,-5.71E-17,0.951056516,-0.904508497,0.309016994,0.293892626,-0.293892626,-0.951056516,0.095491503
-0.41887902,-1.256637061,1.256637061,0.41887902,-0.41887902,-2.094395102,-0.5,-3.53E-17,-0.866025404,0.352244266,0.913545458,-0.203368322,0.791153574,-0.406736643,-0.456772729
-0.41887902,-1.256637061,1.256637061,0.41887902,-0.41887902,-1.256637061,0.309016994,-3.53E-17,-0.951056516,0.386829535,0.913545458,0.125688535,0.86883336,-0.406736643,0.282301072
-0.41887902,-1.256637061,1.256637061,0.41887902,-0.41887902,-0.41887902,0.913545458,-3.53E-17,-0.406736643,0.165434697,0.913545458,0.371572413,0.371572413,-0.406736643,0.834565303
-0.41887902,-1.256637061,1.256637061,0.41887902,-0.41887902,0.41887902,0.913545458,-3.53E-17,0.406736643,-0.165434697,0.913545458,0.371572413,-0.371572413,-0.406736643,0.834565303
-0.41887902,-1.256637061,1.256637061,0.41887902,-0.41887902,1.256637061,0.309016994,-3.53E-17,0.951056516,-0.386829535,0.913545458,0.125688535,-0.86883336,-0.406736643,0.282301072
-0.41887902,-1.256637061,1.256637061,0.41887902,0.41887902,-2.094395102,-0.5,9.90E-18,-0.866025404,-0.352244266,0.913545458,0.203368322,0.791153574,0.406736643,-0.456772729
-0.41887902,-1.256637061,1.256637061,0.41887902,0.41887902,-1.256637061,0.309016994,9.90E-18,-0.951056516,-0.386829535,0.913545458,-0.125688535,0.86883336,0.406736643,0.282301072
-0.41887902,-1.256637061,1.256637061,0.41887902,0.41887902,-0.41887902,0.913545458,9.90E-18,-0.406736643,-0.165434697,0.913545458,-0.371572413,0.371572413,0.406736643,0.834565303
-0.41887902,-1.256637061,1.256637061,0.41887902,0.41887902,0.41887902,0.913545458,9.90E-18,0.406736643,0.165434697,0.913545458,-0.371572413,-0.371572413,0.406736643,0.834565303
-0.41887902,-1.256637061,1.256637061,0.41887902,0.41887902,1.256637061,0.309016994,9.90E-18,0.951056516,0.386829535,0.913545458,-0.125688535,-0.86883336,0.406736643,0.282301072
-0.41887902,-1.256637061,1.256637061,0.41887902,1.256637061,-2.094395102,-0.5,4.85E-17,-0.866025404,-0.823639104,0.309016994,0.475528258,0.267616567,0.951056516,-0.154508497
-0.41887902,-1.256637061,1.256637061,0.41887902,1.256637061,-1.256637061,0.309016994,4.85E-17,-0.951056516,-0.904508497,0.309016994,-0.293892626,0.293892626,0.951056516,0.095491503
-0.41887902,-1.256637061,1.256637061,0.41887902,1.256637061,-0.41887902,0.913545458,4.85E-17,-0.406736643,-0.386829535,0.309016994,-0.86883336,0.125688535,0.951056516,0.282301072
-0.41887902,-1.256637061,1.256637061,0.41887902,1.256637061,0.41887902,0.913545458,4.85E-17,0.406736643,0.386829535,0.309016994,-0.86883336,-0.125688535,0.951056516,0.282301072
-0.41887902,-1.256637061,1.256637061,0.41887902,1.256637061,1.256637061,0.309016994,4.85E-17,0.951056516,0.904508497,0.309016994,-0.293892626,-0.293892626,0.951056516,0.095491503
-0.41887902,-1.256637061,1.256637061,1.256637061,-2.094395102,-2.094395102,-0.656356452,-0.643582298,-0.393697897,0.75,-0.5,-0.433012702,0.081830361,-0.579484104,0.810864949
-0.41887902,-1.256637061,1.256637061,1.256637061,-2.094395102,-1.256637061,-0.146613636,-0.643582298,-0.751203214,0.823639104,-0.5,0.267616567,-0.547834892,-0.579484104,0.603386364
-0.41887902,-1.256637061,1.256637061,1.256637061,-2.094395102,-0.41887902,0.46014911,-0.643582298,-0.611608226,0.352244266,-0.5,0.791153574,-0.814976548,-0.579484104,-0.003376381
-0.41887902,-1.256637061,1.256637061,1.256637061,-2.094395102,0.41887902,0.762413342,-0.643582298,-0.067288353,-0.352244266,-0.5,0.791153574,-0.542816611,-0.579484104,-0.607904845
-0.41887902,-1.256637061,1.256637061,1.256637061,-2.094395102,1.256637061,0.560159093,-0.643582298,0.521558833,-0.823639104,-0.5,0.267616567,0.088546131,-0.579484104,-0.810159093
-0.41887902,-1.256637061,1.256637061,1.256637061,-1.256637061,-2.094395102,-0.135687436,-0.706772729,-0.694306294,0.823639104,0.309016994,-0.475528258,0.550642849,-0.636381023,0.540195933
-0.41887902,-1.256637061,1.256637061,1.256637061,-1.256637061,-1.256637061,0.425177513,-0.706772729,-0.565417007,0.904508497,0.309016994,0.293892626,-0.032991829,-0.636381023,0.770669016
-0.41887902,-1.256637061,1.256637061,1.256637061,-1.256637061,-0.41887902,0.70468601,-0.706772729,-0.062369356,0.386829535,0.309016994,0.86883336,-0.594794534,-0.636381023,0.491160519
-0.41887902,-1.256637061,1.256637061,1.256637061,-1.256637061,0.41887902,0.517876442,-0.706772729,0.481950517,-0.386829535,0.309016994,0.86883336,-0.762998625,-0.636381023,-0.113367944
-0.41887902,-1.256637061,1.256637061,1.256637061,-1.256637061,1.256637061,-0.011632056,-0.706772729,0.70734504,-0.904508497,0.309016994,0.293892626,-0.426296931,-0.636381023,-0.642876442
-0.41887902,-1.256637061,1.256637061,1.256637061,-0.41887902,-2.094395102,0.253376381,-0.302264232,-0.918932393,0.352244266,0.913545458,-0.203368322,0.900957483,-0.272159937,0.337941685
-0.41887902,-1.256637061,1.256637061,1.256637061,-0.41887902,-1.256637061,0.852441745,-0.302264232,-0.426590443,0.386829535,0.913545458,0.125688535,0.351718613,-0.272159937,0.895669016
-0.41887902,-1.256637061,1.256637061,1.256637061,-0.41887902,-0.41887902,0.887413342,-0.302264232,0.34804295,0.165434697,0.913545458,0.371572413,-0.430266106,-0.272159937,0.860697419
-0.41887902,-1.256637061,1.256637061,1.256637061,-0.41887902,0.41887902,0.33514911,-0.302264232,0.892362823,-0.165434697,0.913545458,0.371572413,-0.927527054,-0.272159937,0.256168956
-0.41887902,-1.256637061,1.256637061,1.256637061,-0.41887902,1.256637061,-0.438896287,-0.302264232,0.846171604,-0.386829535,0.913545458,0.125688535,-0.811007374,-0.272159937,-0.517876442
-0.41887902,-1.256637061,1.256637061,1.256637061,0.41887902,-2.094395102,0.253376381,0.302264232,-0.918932393,-0.352244266,0.913545458,0.203368322,0.900957483,0.272159937,0.337941685
-0.41887902,-1.256637061,1.256637061,1.256637061,0.41887902,-1.256637061,0.852441745,0.302264232,-0.426590443,-0.386829535,0.913545458,-0.125688535,0.351718613,0.272159937,0.895669016
-0.41887902,-1.256637061,1.256637061,1.256637061,0.41887902,-0.41887902,0.887413342,0.302264232,0.34804295,-0.165434697,0.913545458,-0.371572413,-0.430266106,0.272159937,0.860697419
-0.41887902,-1.256637061,1.256637061,1.256637061,0.41887902,0.41887902,0.33514911,0.302264232,0.892362823,0.165434697,0.913545458,-0.371572413,-0.927527054,0.272159937,0.256168956
-0.41887902,-1.256637061,1.256637061,1.256637061,0.41887902,1.256637061,-0.438896287,0.302264232,0.846171604,0.386829535,0.913545458,-0.125688535,-0.811007374,0.272159937,-0.517876442
-0.41887902,-1.256637061,1.256637061,1.256637061,1.256637061,-2.094395102,-0.135687436,0.706772729,-0.694306294,-0.823639104,0.309016994,0.475528258,0.550642849,0.636381023,0.540195933
-0.41887902,-1.256637061,1.256637061,1.256637061,1.256637061,-1.256637061,0.425177513,0.706772729,-0.565417007,-0.904508497,0.309016994,-0.293892626,-0.032991829,0.636381023,0.770669016
-0.41887902,-1.256637061,1.256637061,1.256637061,1.256637061,-0.41887902,0.70468601,0.706772729,-0.062369356,-0.386829535,0.309016994,-0.86883336,-0.594794534,0.636381023,0.491160519
-0.41887902,-1.256637061,1.256637061,1.256637061,1.256637061,0.41887902,0.517876442,0.706772729,0.481950517,0.386829535,0.309016994,-0.86883336,-0.762998625,0.636381023,-0.113367944
-0.41887902,-1.256637061,1.256637061,1.256637061,1.256637061,1.256637061,-0.011632056,0.706772729,0.70734504,0.904508497,0.309016994,-0.293892626,-0.426296931,0.636381023,-0.642876442
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-2.094395102,-2.094395102,0.679028362,0.708107992,-0.193658348,-0.734021986,0.659026977,-0.163997461,0.011498163,0.253508413,0.967264843
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-2.094395102,-1.256637061,0.598274859,0.708107992,0.375033686,-0.369282712,0.659026977,-0.655220361,-0.71112409,0.253508413,0.655771311
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-2.094395102,-0.41887902,0.121619676,0.708107992,0.695551383,0.239825256,0.659026977,-0.712858534,-0.963167951,0.253508413,-0.089671533
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-2.094395102,0.41887902,-0.435515963,0.708107992,0.555795752,0.69023155,0.659026977,-0.298770565,-0.577846219,0.253508413,-0.775775246
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-2.094395102,1.256637061,-0.704453798,0.708107992,0.048248514,0.683884855,0.659026977,0.313025475,0.189858768,0.253508413,-0.948518388
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-1.256637061,-2.094395102,0.02705476,0.982785463,0.182758787,-0.999507048,0.029508497,-0.010719589,-0.015927993,-0.182378679,0.983099342
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-1.256637061,-1.256637061,-0.117713079,0.982785463,0.142395102,-0.66083455,0.029508497,-0.749951296,-0.741243097,-0.182378679,0.645985053
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-1.256637061,-0.41887902,-0.184585607,0.982785463,0.007803056,0.115137802,0.029508497,-0.992911142,-0.976048892,-0.182378679,-0.118602602
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-1.256637061,0.41887902,-0.12931068,0.982785463,-0.131952576,0.814919004,0.029508497,-0.578823173,-0.564965277,-0.182378679,-0.804706315
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-1.256637061,1.256637061,0.01153414,0.982785463,-0.184390069,0.975436693,0.029508497,0.218294541,0.219977775,-0.182378679,-0.958304647
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-0.41887902,-2.094395102,-0.58597829,0.607115674,0.536693583,-0.772004279,-0.6195369,-0.142068374,0.246249542,-0.497578725,0.831731071
-0.41887902,-0.41887902,-2.094395102,-2.094395102,-0.41887902,-1.256637061,-0.790937068,0.607115674,-0.076348632,-0.410994314,-0.6195369,-0.668773282,-0.453323536,-0.497578725,0.739535789
